filename,chroma_stft_mean,spectral_centroid_mean,spectral_bandwidth_mean,rolloff_mean,zero_crossing_rate_mean,label,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,original_wav
l_r_3m_G0-chunk_0014.wav,0.50761896,4824.488906209074,2999.8638721820653,8596.641956676136,0.38533158735795453,drone,-557.285,10.967881,-4.0853176,8.947009,-17.052427,5.156291,1.6794556,4.862766,6.182541,3.8219094,17.285627,3.9420836,-4.274366,3.6131756,13.790792,3.3224344,4.698338,2.7670984,3.322243,3.9802418,-5.8559785,3.9834635,-0.8490193,4.227462,-1.24964,3.1257842,l_r_3m_G0.wav
l_r_3m_G0-chunk_0015.wav,0.5613654,4733.56964422501,2918.5666418604446,8407.737038352272,0.3891046697443182,drone,-555.2409,14.011607,-4.0424647,7.898409,-21.175669,2.736993,2.386356,4.9373837,4.5164227,4.972894,17.237581,3.7409995,-7.758887,4.199295,13.777917,3.1289465,5.19049,3.3189492,3.080709,3.7628953,-4.460332,3.7797058,0.9653706,3.4082303,1.1316847,3.0636625,l_r_3m_G0.wav
l_r_3m_G0-chunk_0016.wav,0.47235283,4289.933471412358,2933.7517891503912,7949.667080965909,0.3165283203125,drone,-576.2611,8.965786,17.967915,7.1541014,-17.658785,6.013389,2.6415808,4.5110664,0.7254136,5.620077,18.165304,4.729528,-9.591937,4.2542734,15.874172,3.8484993,0.052978884,4.117989,5.812235,3.626056,-5.6544905,3.5534472,3.1113424,2.9738123,1.4433947,3.1324916,l_r_3m_G0.wav
l_r_3m_G0-chunk_0017.wav,0.43721044,4255.490202820209,2923.380645077793,7759.783380681818,0.291015625,drone,-585.62225,11.85296,17.140127,6.725813,-12.691334,3.5922306,8.307843,5.6977043,-1.3925211,4.8928976,19.046629,4.645377,-9.799881,3.3745503,17.871386,3.9469774,0.40681875,3.7483191,9.112924,3.188374,-7.778705,4.147418,1.1049166,4.423955,0.03692854,3.9689126,l_r_3m_G0.wav
l_r_3m_G0-chunk_0018.wav,0.5105126,4432.890106576101,2969.9309393710946,8152.274946732955,0.3411310369318182,drone,-577.6114,8.017328,14.004714,5.8784375,-15.954831,3.9301267,-0.76805514,4.4697227,-0.85099375,4.9434624,18.379845,4.138906,-6.563309,3.414637,16.316456,3.9674041,0.76426715,3.3223748,5.282376,3.4351513,-7.2054195,3.1902087,3.0809805,2.7472668,-0.47971725,3.3678696,l_r_3m_G0.wav
l_r_3m_G0-chunk_0019.wav,0.5853806,4799.001571202201,2813.269094797451,8289.059725674715,0.4159934303977273,drone,-534.4695,21.422182,-7.7366757,9.326402,-21.394594,4.449382,5.7927337,4.7602587,-2.8101501,5.7093043,16.677813,5.301637,-8.368768,2.872273,13.823825,3.5136704,5.1929717,4.4074197,0.7414389,4.1043463,-1.4253979,3.3635423,0.8622908,3.1095371,1.5266668,3.6031878,l_r_3m_G0.wav
l_r_3m_G0-chunk_0020.wav,0.60024965,4972.70827664708,2769.3238743380903,8342.158647017046,0.4374778053977273,drone,-548.5191,7.685872,-17.35312,10.141118,-17.546751,4.0782385,10.905671,6.0605555,-0.2777273,4.7922277,22.974659,4.2120056,-6.3923235,4.020571,12.858337,3.4539742,5.395177,2.8818207,0.6120342,3.6605642,-4.4618864,2.358319,0.47409713,2.920633,0.87893635,3.745952,l_r_3m_G0.wav
l_r_3m_G0-chunk_0021.wav,0.4652626,4722.224521118994,2893.57664394865,8327.96630859375,0.38053755326704547,drone,-550.3819,14.77012,-5.3438463,9.046052,-17.790657,5.313124,6.8527164,5.646606,3.214386,5.1085443,20.882582,5.4136467,-7.2104263,4.120177,11.812585,4.4006495,3.3584445,3.8596354,2.4159703,3.6574624,-0.2003942,3.3425758,5.641928,3.9222088,3.599008,3.5053265,l_r_3m_G0.wav
l_r_3m_G0-chunk_0022.wav,0.4933399,4575.836445092617,2893.5750804317013,8196.564830433239,0.3530828302556818,drone,-553.7785,17.963533,-1.4138875,12.569342,-20.791573,7.360189,5.1173983,5.7428293,0.70034975,6.045823,17.329002,4.033031,-8.123857,3.46521,12.215841,4.299497,3.3196702,4.545772,2.3544216,3.621659,-4.153527,4.0611267,2.9485786,3.3214242,1.2255936,3.4604242,l_r_3m_G0.wav
l_r_3m_G0-chunk_0023.wav,0.43178785,4282.899268946164,2890.5150809942365,7839.064719460227,0.30546431107954547,drone,-567.88513,17.612123,13.8761,8.548261,-18.614178,7.0798416,6.6298585,7.8026867,-1.0251609,3.57233,17.862122,5.734133,-9.180048,4.257711,13.931568,3.0978796,1.3935454,3.3173523,6.4831133,4.4763,-4.7707133,4.8826413,2.8378677,2.1347265,0.5796905,4.03954,l_r_3m_G0.wav
